sk_produto,id_produto_original,valor_produto,data_inicio_validade,data_fim_validade,flag_ativo
19072,P040,172.78,2025-05-18,2025-05-18 00:00:00,False
19073,P010,3767.89,2025-05-18,2025-05-19 00:00:00,False
19074,P028,3624.57,2025-05-18,2025-05-19 00:00:00,False
19075,P026,343.74,2025-05-18,2025-05-19 00:00:00,False
19076,P014,2237.75,2025-05-18,2025-05-18 00:00:00,False
19077,P017,3289.22,2025-05-18,2025-05-18 00:00:00,False
19078,P049,438.01,2025-05-18,2025-05-18 00:00:00,False
19079,P004,339.52,2025-05-18,2025-05-18 00:00:00,False
19080,P040,2221.42,2025-05-18,2025-05-18 00:00:00,False
19081,P046,401.28,2025-05-18,2025-05-19 00:00:00,False
19082,P004,3697.27,2025-05-18,2025-05-19 00:00:00,False
19083,P038,2244.57,2025-05-18,2025-05-18 00:00:00,False
19084,P043,1911.86,2025-05-18,2025-05-18 00:00:00,False
19085,P043,29.78,2025-05-18,2025-05-19 00:00:00,False
19086,P048,3997.93,2025-05-18,2025-05-19 00:00:00,False
19087,P032,2339.19,2025-05-18,2025-05-18 00:00:00,False
19088,P002,584.11,2025-05-18,2025-05-19 00:00:00,False
19089,P014,2797.23,2025-05-18,2025-05-18 00:00:00,False
19090,P019,2214.84,2025-05-18,2025-05-19 00:00:00,False
19091,P013,390.64,2025-05-18,2025-05-18 00:00:00,False
19092,P039,3307.56,2025-05-18,2025-05-18 00:00:00,False
19093,P014,289.18,2025-05-18,2025-05-18 00:00:00,False
19094,P036,3719.65,2025-05-18,2025-05-18 00:00:00,False
19095,P040,2410.79,2025-05-18,2025-05-19 00:00:00,False
19096,P038,2029.01,2025-05-18,2025-05-18 00:00:00,False
19097,P049,328.91,2025-05-18,2025-05-18 00:00:00,False
19098,P022,3403.06,2025-05-18,2025-05-20 00:00:00,False
19099,P038,194.92,2025-05-18,2025-05-19 00:00:00,False
19100,P014,2195.94,2025-05-18,2025-05-19 00:00:00,False
19101,P047,4167.31,2025-05-18,2025-05-18 00:00:00,False
19102,P034,3160.81,2025-05-18,2025-05-19 00:00:00,False
19103,P017,189.27,2025-05-18,2025-05-18 00:00:00,False
19104,P029,162.8,2025-05-18,2025-05-19 00:00:00,False
19105,P013,264.65,2025-05-18,2025-05-18 00:00:00,False
19106,P041,2558.59,2025-05-18,2025-05-18 00:00:00,False
19107,P025,3.68,2025-05-18,2025-05-18 00:00:00,False
19108,P027,1450.79,2025-05-18,2025-05-19 00:00:00,False
19109,P036,2323.57,2025-05-18,2025-05-19 00:00:00,False
19110,P031,2108.93,2025-05-18,2025-05-19 00:00:00,False
19111,P047,265.05,2025-05-18,2025-05-18 00:00:00,False
19112,P003,1368.13,2025-05-18,2025-05-18 00:00:00,False
19113,P011,584.86,2025-05-18,2025-05-20 00:00:00,False
19114,P025,413.04,2025-05-18,2025-05-19 00:00:00,False
19115,P007,462.14,2025-05-18,2025-05-19 00:00:00,False
19116,P006,1075.38,2025-05-18,2025-05-19 00:00:00,False
19117,P041,38.81,2025-05-18,2025-05-19 00:00:00,False
19118,P013,336.59,2025-05-18,2025-05-19 00:00:00,False
19119,P017,1250.38,2025-05-18,2025-05-19 00:00:00,False
19120,P012,406.25,2025-05-18,2025-05-19 00:00:00,False
19121,P039,2147.71,2025-05-18,2025-05-19 00:00:00,False
19122,P015,437.09,2025-05-18,2025-05-19 00:00:00,False
19123,P047,1903.96,2025-05-18,2025-05-19 00:00:00,False
19124,P003,2301.19,2025-05-18,2025-05-19 00:00:00,False
19125,P020,1806.04,2025-05-18,2025-05-19 00:00:00,False
19126,P032,1157.56,2025-05-18,2025-05-19 00:00:00,False
19127,P016,2120.47,2025-05-18,2025-05-19 00:00:00,False
19128,P049,542.91,2025-05-18,2025-05-19 00:00:00,False
19129,P042,1661.28,2025-05-19,2025-05-19 00:00:00,False
19130,P014,177.49,2025-05-19,2025-05-19 00:00:00,False
19131,P026,1331.04,2025-05-19,2025-05-19 00:00:00,False
19132,P007,391.81,2025-05-19,2025-05-19 00:00:00,False
19133,P010,445.9,2025-05-19,2025-05-19 00:00:00,False
19134,P035,2036.03,2025-05-19,2025-05-20 00:00:00,False
19135,P009,1526.99,2025-05-19,2025-05-19 00:00:00,False
19136,P018,2164.73,2025-05-19,2025-05-19 00:00:00,False
19137,P026,397.05,2025-05-19,2025-05-19 00:00:00,False
19138,P017,1676.1,2025-05-19,2025-05-19 00:00:00,False
19139,P024,2582.42,2025-05-19,2025-05-19 00:00:00,False
19140,P050,2936.21,2025-05-19,2025-05-19 00:00:00,False
19141,P008,1100.78,2025-05-19,2025-05-19 00:00:00,False
19142,P025,2792.22,2025-05-19,2025-05-19 00:00:00,False
19143,P007,2804.34,2025-05-19,2025-05-19 00:00:00,False
19144,P036,347.47,2025-05-19,2025-05-19 00:00:00,False
19145,P027,2500.44,2025-05-19,2025-05-19 00:00:00,False
19146,P033,2262.17,2025-05-19,2025-05-19 00:00:00,False
19147,P026,365.89,2025-05-19,2025-05-19 00:00:00,False
19148,P017,3642.08,2025-05-19,2025-05-19 00:00:00,False
19149,P021,2186.76,2025-05-19,2025-05-19 00:00:00,False
19150,P040,2079.49,2025-05-19,2025-05-19 00:00:00,False
19151,P029,1890.03,2025-05-19,2025-05-19 00:00:00,False
19152,P023,2819.92,2025-05-19,2025-05-19 00:00:00,False
19153,P001,165.48,2025-05-19,2025-05-19 00:00:00,False
19154,P039,306.76,2025-05-19,2025-05-19 00:00:00,False
19155,P002,228.42,2025-05-19,2025-05-19 00:00:00,False
19156,P027,1720.38,2025-05-19,2025-05-19 00:00:00,False
19157,P001,1647.17,2025-05-19,2025-05-19 00:00:00,False
19158,P026,2351.73,2025-05-19,2025-05-19 00:00:00,False
19159,P046,42.63,2025-05-19,2025-05-19 00:00:00,False
19160,P050,3627.23,2025-05-19,2025-05-19 00:00:00,False
19161,P040,416.84,2025-05-19,2025-05-19 00:00:00,False
19162,P020,242.86,2025-05-19,2025-05-19 00:00:00,False
19163,P047,385.84,2025-05-19,2025-05-20 00:00:00,False
19164,P034,277.5,2025-05-19,2025-05-19 00:00:00,False
19165,P032,1714.87,2025-05-19,2025-05-19 00:00:00,False
19166,P038,176.47,2025-05-19,2025-05-19 00:00:00,False
19167,P003,1081.34,2025-05-19,2025-05-19 00:00:00,False
19168,P046,2847.11,2025-05-19,2025-05-19 00:00:00,False
19169,P009,1177.62,2025-05-19,2025-05-19 00:00:00,False
19170,P038,184.43,2025-05-19,2025-05-19 00:00:00,False
19171,P013,2954.45,2025-05-19,2025-05-19 00:00:00,False
19172,P031,1401.76,2025-05-19,2025-05-19 00:00:00,False
19173,P012,295.64,2025-05-19,2025-05-19 00:00:00,False
19174,P043,193.18,2025-05-19,2025-05-20 00:00:00,False
19175,P012,611.27,2025-05-19,2025-05-19 00:00:00,False
19176,P039,3772.07,2025-05-19,2025-05-19 00:00:00,False
19177,P010,372.63,2025-05-19,2025-05-19 00:00:00,False
19178,P021,3071.3,2025-05-19,2025-05-19 00:00:00,False
19179,P049,3157.58,2025-05-19,2025-05-19 00:00:00,False
19180,P016,2023.61,2025-05-19,2025-05-19 00:00:00,False
19181,P002,5122.93,2025-05-19,2025-05-20 00:00:00,False
19182,P014,2006.16,2025-05-19,2025-05-19 00:00:00,False
19183,P044,1917.91,2025-05-19,2025-05-19 00:00:00,False
19184,P042,210.79,2025-05-19,2025-05-19 00:00:00,False
19185,P037,336.0,2025-05-19,2025-05-19 00:00:00,False
19186,P040,1479.51,2025-05-19,2025-05-19 00:00:00,False
19187,P044,144.65,2025-05-19,2025-05-19 00:00:00,False
19188,P005,3931.41,2025-05-19,2025-05-19 00:00:00,False
19189,P025,443.56,2025-05-19,2025-05-20 00:00:00,False
19190,P034,231.62,2025-05-19,2025-05-19 00:00:00,False
19191,P031,16.98,2025-05-19,2025-05-19 00:00:00,False
19192,P029,2653.26,2025-05-19,2025-05-19 00:00:00,False
19193,P013,448.77,2025-05-19,2025-05-19 00:00:00,False
19194,P040,160.41,2025-05-19,2025-05-19 00:00:00,False
19195,P027,347.95,2025-05-19,2025-05-19 00:00:00,False
19196,P029,173.85,2025-05-19,2025-05-20 00:00:00,False
19197,P044,20.72,2025-05-19,2025-05-19 00:00:00,False
19198,P004,536.23,2025-05-19,2025-05-19 00:00:00,False
19199,P018,2860.19,2025-05-19,2025-05-19 00:00:00,False
19200,P009,2740.04,2025-05-19,2025-05-19 00:00:00,False
19201,P031,145.34,2025-05-19,2025-05-19 00:00:00,False
19202,P041,364.36,2025-05-19,2025-05-19 00:00:00,False
19203,P005,457.08,2025-05-19,2025-05-20 00:00:00,False
19204,P015,479.01,2025-05-19,2025-05-20 00:00:00,False
19205,P044,27.67,2025-05-19,2025-05-19 00:00:00,False
19206,P021,166.21,2025-05-19,2025-05-19 00:00:00,False
19207,P023,4946.38,2025-05-19,2025-05-21 00:00:00,False
19208,P045,1324.64,2025-05-19,2025-05-19 00:00:00,False
19209,P018,412.6,2025-05-19,2025-05-20 00:00:00,False
19210,P017,1338.07,2025-05-19,2025-05-19 00:00:00,False
19211,P031,1255.49,2025-05-19,2025-05-20 00:00:00,False
19212,P019,4908.53,2025-05-19,2025-05-20 00:00:00,False
19213,P042,171.08,2025-05-19,2025-05-20 00:00:00,False
19214,P026,3540.42,2025-05-19,2025-05-19 00:00:00,False
19215,P037,321.64,2025-05-19,2025-05-19 00:00:00,False
19216,P007,4787.62,2025-05-19,2025-05-20 00:00:00,False
19217,P027,1284.25,2025-05-19,2025-05-19 00:00:00,False
19218,P010,202.47,2025-05-19,2025-05-19 00:00:00,False
19219,P027,3120.61,2025-05-19,2025-05-19 00:00:00,False
19220,P024,2863.16,2025-05-19,2025-05-20 00:00:00,False
19221,P004,321.34,2025-05-19,2025-05-19 00:00:00,False
19222,P050,1735.94,2025-05-19,2025-05-19 00:00:00,False
19223,P014,1788.72,2025-05-19,2025-05-19 00:00:00,False
19224,P037,549.46,2025-05-19,2025-05-19 00:00:00,False
19225,P050,2574.13,2025-05-19,2025-05-20 00:00:00,False
19226,P012,382.27,2025-05-19,2025-05-19 00:00:00,False
19227,P014,2605.7,2025-05-19,2025-05-20 00:00:00,False
19228,P006,843.82,2025-05-19,2025-05-20 00:00:00,False
19229,P033,993.18,2025-05-19,2025-05-20 00:00:00,False
19230,P048,244.66,2025-05-19,2025-05-21 00:00:00,False
19231,P009,2347.97,2025-05-19,2025-05-19 00:00:00,False
19232,P049,3958.74,2025-05-19,2025-05-20 00:00:00,False
19233,P004,379.25,2025-05-19,2025-05-19 00:00:00,False
19234,P028,334.46,2025-05-19,2025-05-19 00:00:00,False
19235,P039,36.91,2025-05-19,2025-05-20 00:00:00,False
19236,P012,382.88,2025-05-19,2025-05-21 00:00:00,False
19237,P034,184.3,2025-05-19,2025-05-20 00:00:00,False
19238,P027,228.95,2025-05-19,2025-05-20 00:00:00,False
19239,P040,2317.24,2025-05-19,2025-05-20 00:00:00,False
19240,P041,2749.37,2025-05-19,2025-05-20 00:00:00,False
19241,P026,221.06,2025-05-19,2025-05-20 00:00:00,False
19242,P032,2060.81,2025-05-19,2025-05-19 00:00:00,False
19243,P003,1198.86,2025-05-19,2025-05-19 00:00:00,False
19244,P044,1928.59,2025-05-19,2025-05-21 00:00:00,False
19245,P028,339.94,2025-05-19,2025-05-20 00:00:00,False
19246,P017,3705.62,2025-05-19,2025-05-21 00:00:00,False
19247,P010,4927.26,2025-05-19,2025-05-20 00:00:00,False
19248,P038,2136.74,2025-05-19,2025-05-20 00:00:00,False
19249,P032,223.52,2025-05-19,2025-05-20 00:00:00,False
19250,P004,3742.34,2025-05-19,2025-05-20 00:00:00,False
19251,P036,363.52,2025-05-19,2025-05-20 00:00:00,False
19252,P021,2186.76,2025-05-19,2025-05-19 00:00:00,False
19253,P003,2864.03,2025-05-19,2025-05-20 00:00:00,False
19254,P046,3869.43,2025-05-19,2025-05-19 00:00:00,False
19255,P045,2205.04,2025-05-19,2025-05-20 00:00:00,False
19256,P008,2453.88,2025-05-19,2025-05-20 00:00:00,False
19257,P013,449.06,2025-05-19,2025-05-20 00:00:00,False
19258,P037,346.49,2025-05-19,2025-05-20 00:00:00,False
19259,P001,1162.59,2025-05-19,2025-05-20 00:00:00,False
19260,P020,431.92,2025-05-19,2025-05-20 00:00:00,False
19261,P009,123.9,2025-05-19,2025-05-20 00:00:00,False
19262,P046,660.71,2025-05-19,2025-05-20 00:00:00,False
19263,P016,2498.55,2025-05-19,2025-05-20 00:00:00,False
19264,P021,326.55,2025-05-19,2025-05-20 00:00:00,False
19265,P026,3635.81,2025-05-20,2025-05-20 00:00:00,False
19266,P002,363.24,2025-05-20,2025-05-20 00:00:00,False
19267,P008,3100.84,2025-05-20,2025-05-20 00:00:00,False
19268,P050,1588.48,2025-05-20,2025-05-20 00:00:00,False
19269,P030,3011.26,2025-05-20,2025-05-20 00:00:00,False
19270,P005,5921.02,2025-05-20,2025-05-20 00:00:00,False
19271,P022,1276.67,2025-05-20,2025-05-20 00:00:00,False
19272,P030,3977.04,2025-05-20,2025-05-21 00:00:00,False
19273,P028,691.28,2025-05-20,2025-05-20 00:00:00,False
19274,P036,391.47,2025-05-20,2025-05-20 00:00:00,False
19275,P042,125.88,2025-05-20,2025-05-20 00:00:00,False
19276,P047,1623.29,2025-05-20,2025-05-20 00:00:00,False
19277,P014,3100.73,2025-05-20,2025-05-20 00:00:00,False
19278,P019,419.47,2025-05-20,2025-05-20 00:00:00,False
19279,P042,1092.9,2025-05-20,2025-05-21 00:00:00,False
19280,P013,284.24,2025-05-20,2025-05-20 00:00:00,False
19281,P007,479.13,2025-05-20,2025-05-21 00:00:00,False
19282,P013,372.28,2025-05-20,2025-05-20 00:00:00,False
19283,P037,413.19,2025-05-20,2025-05-20 00:00:00,False
19284,P018,176.4,2025-05-20,2025-05-20 00:00:00,False
19285,P047,3128.86,2025-05-20,2025-05-20 00:00:00,False
19286,P049,354.27,2025-05-20,2025-05-20 00:00:00,False
19287,P028,322.43,2025-05-20,2025-05-20 00:00:00,False
19288,P038,213.16,2025-05-20,2025-05-20 00:00:00,False
19289,P016,2561.07,2025-05-20,2025-05-20 00:00:00,False
19290,P041,2825.46,2025-05-20,2025-05-20 00:00:00,False
19291,P041,1403.36,2025-05-20,2025-05-20 00:00:00,False
19292,P009,1526.97,2025-05-20,2025-05-20 00:00:00,False
19293,P022,2535.78,2025-05-20,2025-05-20 00:00:00,False
19294,P021,2542.74,2025-05-20,2025-05-22 00:00:00,False
19295,P022,1731.58,2025-05-20,2025-05-20 00:00:00,False
19296,P013,4494.1,2025-05-20,2025-05-20 00:00:00,False
19297,P045,310.86,2025-05-20,2025-05-20 00:00:00,False
19298,P043,258.11,2025-05-20,2025-05-20 00:00:00,False
19299,P043,2943.93,2025-05-20,2025-05-20 00:00:00,False
19300,P026,2883.83,2025-05-20,2025-05-20 00:00:00,False
19301,P018,3631.95,2025-05-20,2025-05-20 00:00:00,False
19302,P035,3132.99,2025-05-20,2025-05-20 00:00:00,False
19303,P006,2597.58,2025-05-20,2025-05-20 00:00:00,False
19304,P027,2329.46,2025-05-20,2025-05-20 00:00:00,False
19305,P037,312.32,2025-05-20,2025-05-20 00:00:00,False
19306,P027,265.94,2025-05-20,2025-05-20 00:00:00,False
19307,P038,3622.2,2025-05-20,2025-05-20 00:00:00,False
19308,P014,1731.51,2025-05-20,2025-05-20 00:00:00,False
19309,P024,2601.31,2025-05-20,2025-05-20 00:00:00,False
19310,P045,3.73,2025-05-20,2025-05-20 00:00:00,False
19311,P018,472.35,2025-05-20,2025-05-20 00:00:00,False
19312,P032,236.65,2025-05-20,2025-05-20 00:00:00,False
19313,P047,27.41,2025-05-20,2025-05-20 00:00:00,False
19314,P019,1900.71,2025-05-20,2025-05-20 00:00:00,False
19315,P033,2233.43,2025-05-20,2025-05-20 00:00:00,False
19316,P028,3442.71,2025-05-20,2025-05-20 00:00:00,False
19317,P041,1357.23,2025-05-20,2025-05-20 00:00:00,False
19318,P006,2153.23,2025-05-20,2025-05-21 00:00:00,False
19319,P041,402.88,2025-05-20,2025-05-20 00:00:00,False
19320,P018,2460.57,2025-05-20,2025-05-20 00:00:00,False
19321,P001,2052.74,2025-05-20,2025-05-20 00:00:00,False
19322,P008,166.37,2025-05-20,2025-05-20 00:00:00,False
19323,P011,4694.36,2025-05-20,2025-05-20 00:00:00,False
19324,P016,2806.1,2025-05-20,2025-05-20 00:00:00,False
19325,P049,466.21,2025-05-20,2025-05-21 00:00:00,False
19326,P024,143.88,2025-05-20,2025-05-20 00:00:00,False
19327,P024,3855.57,2025-05-20,2025-05-22 00:00:00,False
19328,P032,1825.47,2025-05-20,2025-05-20 00:00:00,False
19329,P035,18.2,2025-05-20,2025-05-20 00:00:00,False
19330,P050,2743.25,2025-05-20,2025-05-20 00:00:00,False
19331,P002,4159.15,2025-05-20,2025-05-20 00:00:00,False
19332,P009,168.35,2025-05-20,2025-05-21 00:00:00,False
19333,P013,420.18,2025-05-20,2025-05-20 00:00:00,False
19334,P027,1469.63,2025-05-20,2025-05-20 00:00:00,False
19335,P018,5746.56,2025-05-20,2025-05-20 00:00:00,False
19336,P033,2140.69,2025-05-20,2025-05-20 00:00:00,False
19337,P050,1873.23,2025-05-20,2025-05-21 00:00:00,False
19338,P043,3300.92,2025-05-20,2025-05-21 00:00:00,False
19339,P004,272.12,2025-05-20,2025-05-21 00:00:00,False
19340,P014,206.32,2025-05-20,2025-05-20 00:00:00,False
19341,P031,1948.26,2025-05-20,2025-05-20 00:00:00,False
19342,P013,442.46,2025-05-20,2025-05-20 00:00:00,False
19343,P018,27.97,2025-05-20,2025-05-21 00:00:00,False
19344,P031,1399.9,2025-05-20,2025-05-21 00:00:00,False
19345,P022,3758.89,2025-05-20,2025-05-20 00:00:00,False
19346,P046,4082.44,2025-05-20,2025-05-20 00:00:00,False
19347,P001,2144.24,2025-05-20,2025-05-21 00:00:00,False
19348,P015,62.25,2025-05-20,2025-05-21 00:00:00,False
19349,P038,384.32,2025-05-20,2025-05-21 00:00:00,False
19350,P016,3675.99,2025-05-20,2025-05-22 00:00:00,False
19351,P036,4086.35,2025-05-20,2025-05-21 00:00:00,False
19352,P013,346.35,2025-05-20,2025-05-21 00:00:00,False
19353,P003,1582.62,2025-05-20,2025-05-20 00:00:00,False
19354,P010,342.97,2025-05-20,2025-05-20 00:00:00,False
19355,P032,1757.23,2025-05-20,2025-05-21 00:00:00,False
19356,P026,3094.15,2025-05-20,2025-05-20 00:00:00,False
19357,P005,4363.75,2025-05-20,2025-05-20 00:00:00,False
19358,P033,2228.15,2025-05-20,2025-05-20 00:00:00,False
19359,P037,3582.48,2025-05-20,2025-05-21 00:00:00,False
19360,P046,542.65,2025-05-20,2025-05-20 00:00:00,False
19361,P020,2239.9,2025-05-20,2025-05-20 00:00:00,False
19362,P005,573.78,2025-05-20,2025-05-21 00:00:00,False
19363,P025,489.64,2025-05-20,2025-05-21 00:00:00,False
19364,P035,1838.69,2025-05-20,2025-05-21 00:00:00,False
19365,P020,2769.16,2025-05-20,2025-05-21 00:00:00,False
19366,P046,3140.87,2025-05-20,2025-05-21 00:00:00,False
19367,P045,190.91,2025-05-20,2025-05-20 00:00:00,False
19368,P028,5430.8,2025-05-20,2025-05-21 00:00:00,False
19369,P029,1717.41,2025-05-20,2025-05-21 00:00:00,False
19370,P003,1234.72,2025-05-20,2025-05-21 00:00:00,False
19371,P041,440.14,2025-05-20,2025-05-20 00:00:00,False
19372,P047,2281.31,2025-05-20,2025-05-21 00:00:00,False
19373,P045,1787.83,2025-05-20,2025-05-21 00:00:00,False
19374,P019,428.66,2025-05-20,2025-05-20 00:00:00,False
19375,P040,2403.96,2025-05-20,2025-05-21 00:00:00,False
19376,P022,2622.24,2025-05-20,2025-05-20 00:00:00,False
19377,P019,273.43,2025-05-20,2025-05-22 00:00:00,False
19378,P041,2438.16,2025-05-20,2025-05-20 00:00:00,False
19379,P002,4638.4,2025-05-20,2025-05-21 00:00:00,False
19380,P039,3522.78,2025-05-20,2025-05-21 00:00:00,False
19381,P026,2968.04,2025-05-20,2025-05-20 00:00:00,False
19382,P022,410.9,2025-05-20,2025-05-20 00:00:00,False
19383,P014,2159.38,2025-05-20,2025-05-21 00:00:00,False
19384,P008,1582.24,2025-05-20,2025-05-21 00:00:00,False
19385,P041,331.0,2025-05-20,2025-05-21 00:00:00,False
19386,P010,483.31,2025-05-20,2025-05-21 00:00:00,False
19387,P034,1582.96,2025-05-20,2025-05-21 00:00:00,False
19388,P022,2061.98,2025-05-20,2025-05-21 00:00:00,False
19389,P033,1556.54,2025-05-20,2025-05-21 00:00:00,False
19390,P011,72.72,2025-05-20,2025-05-21 00:00:00,False
19391,P026,2020.12,2025-05-20,2025-05-21 00:00:00,False
19392,P027,2972.54,2025-05-20,2025-05-21 00:00:00,False
19393,P006,1106.1,2025-05-21,2025-05-21 00:00:00,False
19394,P013,2996.1,2025-05-21,2025-05-21 00:00:00,False
19395,P026,1545.38,2025-05-21,2025-05-21 00:00:00,False
19396,P012,212.4,2025-05-21,2025-05-21 00:00:00,False
19397,P011,512.28,2025-05-21,2025-05-21 00:00:00,False
19398,P001,1254.43,2025-05-21,2025-05-21 00:00:00,False
19399,P025,257.29,2025-05-21,2025-05-21 00:00:00,False
19400,P008,1565.4,2025-05-21,2025-05-21 00:00:00,False
19401,P035,3011.31,2025-05-21,2025-05-21 00:00:00,False
19402,P036,465.21,2025-05-21,2025-05-21 00:00:00,False
19403,P029,183.07,2025-05-21,2025-05-21 00:00:00,False
19404,P004,507.55,2025-05-21,2025-05-21 00:00:00,False
19405,P047,1625.16,2025-05-21,2025-05-21 00:00:00,False
19406,P023,386.35,2025-05-21,2025-05-21 00:00:00,False
19407,P005,249.77,2025-05-21,2025-05-21 00:00:00,False
19408,P040,2775.62,2025-05-21,2025-05-21 00:00:00,False
19409,P030,338.35,2025-05-21,2025-05-21 00:00:00,False
19410,P011,458.0,2025-05-21,2025-05-21 00:00:00,False
19411,P035,169.96,2025-05-21,2025-05-21 00:00:00,False
19412,P002,287.46,2025-05-21,2025-05-21 00:00:00,False
19413,P020,269.49,2025-05-21,2025-05-22 00:00:00,False
19414,P017,1331.19,2025-05-21,2025-05-21 00:00:00,False
19415,P034,354.54,2025-05-21,2025-05-21 00:00:00,False
19416,P004,3969.99,2025-05-21,2025-05-21 00:00:00,False
19417,P039,407.61,2025-05-21,2025-05-22 00:00:00,False
19418,P028,3470.48,2025-05-21,2025-05-21 00:00:00,False
19419,P006,953.19,2025-05-21,2025-05-21 00:00:00,False
19420,P038,3118.16,2025-05-21,2025-05-21 00:00:00,False
19421,P049,264.03,2025-05-21,2025-05-22 00:00:00,False
19422,P027,183.47,2025-05-21,2025-05-21 00:00:00,False
19423,P005,271.74,2025-05-21,2025-05-21 00:00:00,False
19424,P036,385.37,2025-05-21,2025-05-21 00:00:00,False
19425,P007,655.7,2025-05-21,2025-05-21 00:00:00,False
19426,P026,2447.57,2025-05-21,2025-05-21 00:00:00,False
19427,P036,3181.0,2025-05-21,2025-05-22 00:00:00,False
19428,P015,3914.21,2025-05-21,2025-05-21 00:00:00,False
19429,P027,2484.18,2025-05-21,2025-05-21 00:00:00,False
19430,P015,211.8,2025-05-21,2025-05-21 00:00:00,False
19431,P005,242.2,2025-05-21,2025-05-21 00:00:00,False
19432,P048,1819.03,2025-05-21,2025-05-21 00:00:00,False
19433,P022,2340.34,2025-05-21,2025-05-21 00:00:00,False
19434,P032,327.24,2025-05-21,2025-05-21 00:00:00,False
19435,P050,382.81,2025-05-21,2025-05-21 00:00:00,False
19436,P002,2920.73,2025-05-21,2025-05-21 00:00:00,False
19437,P038,248.34,2025-05-21,2025-05-21 00:00:00,False
19438,P023,1673.2,2025-05-21,2025-05-21 00:00:00,False
19439,P037,574.97,2025-05-21,2025-05-21 00:00:00,False
19440,P041,1889.62,2025-05-21,2025-05-21 00:00:00,False
19441,P033,249.25,2025-05-21,2025-05-22 00:00:00,False
19442,P007,380.43,2025-05-21,2025-05-21 00:00:00,False
19443,P031,2143.38,2025-05-21,2025-05-21 00:00:00,False
19444,P048,2996.87,2025-05-21,2025-05-21 00:00:00,False
19445,P038,2549.7,2025-05-21,2025-05-22 00:00:00,False
19446,P031,1451.27,2025-05-21,2025-05-21 00:00:00,False
19447,P017,228.72,2025-05-21,2025-05-21 00:00:00,False
19448,P009,1531.92,2025-05-21,2025-05-21 00:00:00,False
19449,P048,1096.95,2025-05-21,2025-05-22 00:00:00,False
19450,P025,2196.18,2025-05-21,2025-05-22 00:00:00,False
19451,P005,379.4,2025-05-21,2025-05-21 00:00:00,False
19452,P007,450.29,2025-05-21,2025-05-22 00:00:00,False
19453,P015,390.83,2025-05-21,2025-05-21 00:00:00,False
19454,P010,4580.14,2025-05-21,2025-05-21 00:00:00,False
19455,P028,369.67,2025-05-21,2025-05-21 00:00:00,False
19456,P002,5198.7,2025-05-21,2025-05-22 00:00:00,False
19457,P050,442.34,2025-05-21,2025-05-21 00:00:00,False
19458,P010,428.61,2025-05-21,2025-05-21 00:00:00,False
19459,P047,1614.09,2025-05-21,2025-05-21 00:00:00,False
19460,P017,244.72,2025-05-21,2025-05-21 00:00:00,False
19461,P013,484.41,2025-05-21,2025-05-22 00:00:00,False
19462,P031,16.3,2025-05-21,2025-05-21 00:00:00,False
19463,P032,1596.95,2025-05-21,2025-05-21 00:00:00,False
19464,P009,1802.25,2025-05-21,2025-05-21 00:00:00,False
19465,P043,2962.39,2025-05-21,2025-05-21 00:00:00,False
19466,P014,3852.76,2025-05-21,2025-05-21 00:00:00,False
19467,P030,222.61,2025-05-21,2025-05-22 00:00:00,False
19468,P018,5065.12,2025-05-21,2025-05-22 00:00:00,False
19469,P009,1553.28,2025-05-21,2025-05-21 00:00:00,False
19470,P032,167.91,2025-05-21,2025-05-21 00:00:00,False
19471,P004,567.16,2025-05-21,2025-05-21 00:00:00,False
19472,P029,2358.93,2025-05-21,2025-05-22 00:00:00,False
19473,P001,2704.67,2025-05-21,2025-05-21 00:00:00,False
19474,P011,3.39,2025-05-21,2025-05-21 00:00:00,False
19475,P005,324.74,2025-05-21,2025-05-23 00:00:00,False
19476,P009,294.27,2025-05-21,2025-05-22 00:00:00,False
19477,P044,171.55,2025-05-21,2025-05-21 00:00:00,False
19478,P003,1321.15,2025-05-21,2025-05-21 00:00:00,False
19479,P034,1722.03,2025-05-21,2025-05-21 00:00:00,False
19480,P011,391.58,2025-05-21,2025-05-21 00:00:00,False
19481,P050,3316.58,2025-05-21,2025-05-21 00:00:00,False
19482,P035,329.0,2025-05-21,2025-05-21 00:00:00,False
19483,P027,2264.32,2025-05-21,2025-05-21 00:00:00,False
19484,P050,321.05,2025-05-21,2025-05-21 00:00:00,False
19485,P031,1057.1,2025-05-21,2025-05-21 00:00:00,False
19486,P004,266.63,2025-05-21,2025-05-21 00:00:00,False
19487,P041,3783.03,2025-05-21,2025-05-22 00:00:00,False
19488,P027,1004.5,2025-05-21,2025-05-22 00:00:00,False
19489,P004,4444.03,2025-05-21,2025-05-22 00:00:00,False
19490,P034,197.44,2025-05-21,2025-05-23 00:00:00,False
19491,P044,1311.04,2025-05-21,2025-05-22 00:00:00,False
19492,P031,124.82,2025-05-21,2025-05-21 00:00:00,False
19493,P046,473.57,2025-05-21,2025-05-21 00:00:00,False
19494,P045,293.87,2025-05-21,2025-05-23 00:00:00,False
19495,P047,2347.2,2025-05-21,2025-05-22 00:00:00,False
19496,P015,4951.58,2025-05-21,2025-05-22 00:00:00,False
19497,P010,2176.96,2025-05-21,2025-05-21 00:00:00,False
19498,P008,2953.17,2025-05-21,2025-05-21 00:00:00,False
19499,P042,174.06,2025-05-21,2025-05-21 00:00:00,False
